Date,AA,AAPL,AXP,BA,BAC,CAT,CVX,DD,DIS,GE,HD,HPQ,INTC,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UTX,VZ,WMT,XOM,T
3/31/1996,0.101098897,-0.106818522,0.07629401,0.06779659,0.086440606,0.018726577,8.99E-03,0.084967285,-0.024809286,0.037666995,0.105182477,-0.063882006,-0.032942826,-0.092762472,-0.013368951,-0.015706772,0.027930677,-0.039999993,-7.68E-03,-0.055715916,0.044964413,0.250684943,0.020872318,0.033536512,-1.22E-02,0.045401347,-0.0642722,8.47E-02,0.025157237,-0.041002294
4/30/1996,-0.003992,-0.007632986,-0.013303665,-0.051948034,-0.003120092,-0.052088401,3.34E-02,-0.033132547,-0.027673126,-0.008026033,-0.007853087,0.124834046,0.191896548,-0.031460712,0.00271002,-0.021276649,-0.015105753,-0.00260415,1.74E-02,-0.028112457,0.098181531,0.07692328,0.024164157,0.001743526,-4.28E-02,-0.015590259,0.062847875,3.80E-02,0.042944792,-0.039201525
5/31/1996,-0.008447315,0.071794134,-0.056700497,0.0416194,0.01564946,0.02339183,3.89E-02,0.000969109,-0.020161609,0.071197724,0.079155341,0.005903134,0.114391094,-0.005994764,0.056964224,0.014492636,0.128834437,0.006766857,4.50E-02,0.068181797,0.048566546,0.147143195,0.032014073,0.039940895,-4.71E-03,-0.005195238,-0.040384595,8.38E-02,0.006567788,-0.014962645
6/30/1996,-0.06896548,-0.196171856,-0.02459031,0.02199412,0.025571257,0.032380975,-1.26E-02,-0.007837037,0.034979807,0.048337899,0.05738805,-0.06228634,-0.027317612,-0.072599528,0.016688064,0.008928824,0.068057902,-0.028571423,1.10E-02,0.00516839,0.011578055,0.024052921,0.008833285,0.031294411,2.02E-02,0.05142813,0.02204398,-1.74E-02,0.025073741,-0.002531638
7/31/1996,0.01483005,0.047619596,-0.014708709,0.015781923,0.04084713,-0.021723776,-1.91E-02,0.020537148,-0.113612521,-0.046818692,-0.067130009,-0.116687569,0.023680268,0.085858555,-0.03535353,-0.008147124,-0.043367371,-0.00802143,-2.13E-02,-0.005802718,-0.018729832,0.001216897,-0.016809501,-0.009899658,-3.27E-02,-0.021739054,-0.06160721,-5.42E-02,-0.053237381,0.001171625
8/31/1996,0.071120682,0.102271447,0,0.025781357,-0.010174369,0.045540802,2.68E-02,0.024050078,0.024718901,0.010638701,0.054591457,-0.005681809,0.062396249,0.067361289,0.035115635,0.070143844,0.066666698,0.001581488,6.53E-02,0.021400774,0.039236013,0.049817375,0.016100128,-0.004201721,0.00E+00,0.006996815,-0.048625884,1.01E-01,0.000447019,-0.0460358
9/30/1996,-0.05030174,-0.0850511,0.057143171,0.044198877,0.027653716,0.094373844,6.37E-02,0.073059393,0.1096491,0.100268604,0.07175687,0.117021507,0.195772008,0.088524581,0.040609196,0.077310645,0.019934192,0.021563356,1.45E-02,0.079008305,0.07653099,0.127713706,0.114437037,0.097046478,8.11E-02,0.067627758,0.064444688,0.00E+00,0.021472394,0.032171578
10/31/1996,-0.000845183,0.036619549,0.021065303,0.00925927,0.084892066,-0.084653983,4.99E-02,0.052482217,0.043305774,0.063186536,-0.035165317,-0.094871818,0.151828828,0.036144584,-0.039024445,0.077641861,-0.007370999,-0.06068603,9.50E-02,0.049733571,0.040757444,-0.028747335,0.045813722,0.020104919,-2.03E-02,0.069573937,0.01803805,4.74E-03,0.064564523,0.019243637
11/30/1996,0.085287839,0.048913129,0.111702574,0.045129247,0.099469474,0.15300544,2.74E-02,0.022250097,0.121442153,0.074935236,-0.050113845,0.220963246,0.154721255,0.238793927,0.085271355,0.102040955,0.014845435,0.052240904,1.03E-01,0.123519448,0.142988177,-0.038054976,0.086872722,0.098484833,8.28E-02,0.093835244,0.043568448,-3.77E-02,0.074457736,0.082262157
12/31/1996,0.00196466,-0.134714416,0.0855972,0.071698132,-0.050427631,-0.048973179,-2.99E-02,-0.001326212,-0.055837762,-0.044465915,-0.03727665,-0.065133019,0.03201952,-0.049411771,-0.065727691,-0.054232717,0.029339844,-0.029411774,-8.96E-03,-0.035886853,0.053385598,0.055925044,-0.073919317,-0.010344835,3.19E-03,-0.055258459,0.02982083,-1.06E-01,0.038410613,-0.014251728
1/31/1997,0.08235298,-0.203592528,0.099557069,0.005868525,0.106138139,0.036913266,2.12E-02,0.16467463,0.046474458,0.046776029,-0.012468959,0.047263637,0.239551124,0.035478548,0.160804016,0.041490577,0.099762469,0.002754852,2.71E-02,0.138147574,0.234493845,0.139583274,0.114458437,0.078666031,6.61E-02,0.052830119,0.050176403,4.40E-02,0.057397982,0.069102946
2/28/1997,0.036024199,-0.022556405,0.056338389,-0.047685942,0.10982656,0.008051531,-2.05E-02,-0.016586112,0.018867708,-0.006038816,0.103535454,0.06650829,-0.125577553,-0.081504175,-0.00121162,0.082432583,0.053995677,-0.047943324,8.59E-02,0.016551713,-0.044117672,0.051188236,-0.00574498,0.038918928,8.00E-02,0.083228366,0.027880846,1.11E-01,-0.025082772,0.045454503
3/31/1997,-0.045614074,0.123076379,-0.087619084,-0.030712532,-0.070070221,0.025559142,7.95E-02,-0.011655035,-0.01851831,-0.030358968,-0.01955637,-0.049218791,-0.019383908,-0.045217401,-0.080434768,-0.06242189,-0.083997219,0.092485509,-8.02E-02,-0.081252953,-0.059615094,-0.138474011,-0.081855377,-0.044745056,-3.23E-02,0.006644543,-0.121157139,5.94E-02,0.074813014,-0.079626187
4/30/1997,0.031269861,-0.068492674,0.102203539,0,0.087837856,0.114301232,-1.62E-02,0.001179288,0.123791826,0.118387733,0.084112122,-0.014084488,0.101005099,0.169398924,0.156028355,-0.012237563,0.141255647,0.132275172,2.81E-02,0.072700305,0.325152994,-0.090909134,0.14115929,0.099921768,3.28E-02,-0.001650209,0.128836678,8.97E-03,0.051044082,0.057142847
5/31/1997,0.053667267,-0.022058837,0.057033905,0.071429889,-0.024844734,0.096910096,3.03E-02,0.029419647,0.001529032,0.087837754,0.08836203,-0.019047686,-0.010611972,0.077881607,-0.01489523,0.025780303,0.076620803,-0.059220128,6.22E-02,-0.005532525,0.02057608,0.022222272,0.076605196,0.096421494,6.90E-02,0.067106104,0.033210412,6.22E-02,0.053806922,0.054054045
6/30/1997,0.023769102,-0.142858442,0.071942758,0.007117426,0.102680387,0.099871952,5.62E-02,0.157652428,-0.01984739,0.076604773,0.09432469,0.090245141,-0.063944031,0.043352606,0.072916678,0.027116601,-0.005262475,-0.038557215,1.13E-01,0.143769141,0.019153533,0.016074756,0.160194114,0.024478686,7.10E-02,0.032659408,0.083928591,1.34E-01,0.033755296,0.057692259
7/31/1997,0.174129366,0.228071367,0.127566526,0.106007082,0.102613757,0.047693882,6.85E-02,0.066600424,0.008714877,0.083080755,0.082880818,0.250000066,0.295284424,0.171745169,-0.034951471,0.177515169,0.016544091,0.112548521,-7.33E-02,0.015271872,0.1186944,0.07280514,0.00081007,0.080567995,2.87E-02,0.018825018,-0.043657505,1.09E-01,0.048979597,-0.036479144
8/31/1997,-0.067973699,0.242856847,-0.071641743,-0.069053402,-0.160667252,0.036830355,-1.24E-02,-0.066427925,-0.04949713,-0.107843034,-0.052697602,-0.12142862,0.003403931,-0.039590571,-0.084109945,-0.020913731,-0.170886054,-0.118276666,-4.60E-02,-0.116125174,-0.064986899,-0.147704491,-0.070230442,-0.124897276,-6.45E-02,-0.073352399,-0.002584032,-5.33E-02,-0.041325781,-0.081309417
9/30/1997,-0.003039528,-0.002873336,0.053054714,-0.00114678,0.041414477,-0.07104413,7.26E-02,-0.012036064,0.049633545,0.09215831,0.10573604,0.133399429,0.002035026,0.045622672,0.017640567,0.061270232,0.066932335,0.006605027,2.85E-02,0.093638705,0.000945379,-0.006081402,0.084554703,0.037558671,1.18E-01,0.037630412,0.111399154,3.35E-02,0.046986728,0.129885115
10/31/1997,-0.109756062,-0.21470056,-0.044703094,-0.118254879,-0.03333333,-0.045850569,-1.50E-03,-0.07614216,0.023267967,-0.050504858,0.069544128,-0.114106043,-0.165582116,-0.070754716,-0.005417109,-0.016616307,-0.071721311,-0.059055117,-1.01E-02,-0.106941829,-0.017477451,-0.110849132,0.180873129,-0.011973871,-1.99E-02,-0.135802441,0.003693588,-4.44E-02,-0.040975639,0.042820421
11/30/1997,-0.075595936,0.042204864,0.011218165,0.110131316,0.004179774,-0.064634181,-2.64E-02,0.070408441,0.152504041,0.143133224,0.005605567,-0.008113494,0.008116892,0.113843228,0.100991026,-0.057931917,0.106167819,0.084083091,7.09E-02,0.062499926,0.088461532,0.033156879,0.027077113,0.120404432,7.82E-04,0.075058747,0.115624981,1.45E-01,-0.000430023,0.141453833
12/31/1997,0.046468342,-0.260563404,0.134479834,-0.07882355,0.018762616,0.011734025,-3.98E-02,-0.008255962,0.042791275,-0.002542568,0.051065807,0.022785329,-0.095008051,-0.044520527,0.04667329,0.006896568,0.067000016,-0.015463874,-1.58E-01,0.123124962,-0.086572436,-0.196580312,0.02491424,0.047579969,3.17E-02,-0.028357614,0.019607942,-1.40E-02,0.003073778,0.008605842
1/31/1998,0.085257584,0.39523939,-0.062325275,-0.026819924,-0.015416282,-0.004945066,-2.92E-02,-0.057231997,0.080995029,0.056218038,0.027601028,-0.036072156,0.153461996,-0.056152945,0.016129029,-0.015544499,-0.029053434,-0.013089052,1.75E-02,0.10731135,0.154255419,0.025600208,0.096395539,-0.014936864,6.05E-02,0.115880234,0.025917154,9.51E-03,-0.030643532,0.068033258
2/28/1998,-0.034581929,0.290102513,0.076176636,0.14239674,0.144050129,0.136718709,9.05E-02,0.08825537,0.047368369,0.003226057,0.05578512,0.114345023,0.107253312,0.059723663,0.129642475,0.157434388,0.059845539,0.159658091,2.81E-02,0.086794452,0.136154051,0.095164184,0.085065683,0.082934607,1.83E-02,0.103181294,-0.030384842,1.63E-01,0.081977889,-0.027331216
3/31/1998,-0.06218091,0.164020947,0.019430856,-0.0391705,0.070682865,0.009163817,-6.96E-03,0.109072435,-0.046343002,0.112895985,0.059528247,-0.051991481,-0.129617201,-0.005385998,-0.025704801,0.087153409,0.130750769,0.099656354,6.67E-02,0.008478203,0.056047209,0.009908768,0.126412567,-0.00589101,1.12E-02,0.033589949,0.139275773,9.88E-02,0.060784291,0.14669434
4/30/1998,0.126249202,-0.004545095,0.115398069,-0.039568344,0.041987988,0.038637821,2.96E-02,0.070772051,0.168565762,-0.011602855,0.030499061,0.189349099,0.035619931,0.115523463,-0.026383012,0.032808062,-0.020177545,0.031250025,3.71E-02,-0.059970746,0.006983287,0.079096069,0.141692619,-0.022972866,-4.91E-02,0.066351185,-0.077929407,-4.92E-03,0.080406696,-0.039258726
5/31/1998,-0.101932309,-0.027397291,0.004281063,-0.043486989,-0.006578931,-0.035126206,-2.70E-02,0.06474767,-0.090817821,-0.021276342,0.127354139,-0.173300161,-0.116008744,0.015920905,-0.030734179,-0.018944514,0.032948933,0.062059803,-1.29E-02,-0.029045672,-0.058946208,-0.036649326,-0.077509048,0.020532314,4.72E-02,-0.041447209,-0.020708147,9.02E-02,-0.029636756,-0.061840137
6/30/1998,-0.049549197,0.077464309,0.11064217,-0.066753917,0.020879523,-0.036974075,4.85E-02,-0.032388647,-0.072295914,0.089955011,0.05806781,-0.036379391,0.037619981,-0.022872357,0.071493211,0.110804485,0.092926771,0.051428583,-1.13E-01,0.14764829,0.277819085,0.059863506,0.036970914,0.085692999,-4.63E-02,-0.015957434,-0.004092637,1.04E-01,0.01241135,0.028938882
7/31/1998,0.051184109,0.20697218,-0.02967027,-0.129032253,0.039934787,-0.077964513,-1.34E-02,-0.169874491,-0.015300471,-0.012561018,0.008277027,-0.073068972,0.139123358,0.154055542,0.043918917,0.006454782,-0.05847955,-0.031702921,-8.59E-02,-0.076168223,0.014417762,-0.086008053,0.010350769,-0.125521853,-1.40E-01,0.036486488,0.002066023,3.91E-02,-0.015761806,0.029436403
8/31/1998,-0.132855012,-0.099277948,-0.293318357,-0.199950998,-0.278996875,-0.134020607,-9.68E-02,-0.061049338,-0.20326668,-0.105520512,-0.089552232,-0.125000017,-0.156611929,-0.148545112,-0.103838427,-0.305785186,-0.190993767,-0.15503715,-8.17E-02,-0.061709654,-0.127345093,-0.220505328,-0.151563077,-0.036220488,-1.50E-01,-0.240109477,-0.026878012,-6.53E-02,-0.062823406,-0.070229053
9/30/1998,0.185803726,0.222444657,-0.004807555,0.109090922,-0.063361798,0.059523798,1.35E-01,-0.028077763,-0.075171047,-0.001863966,0.036881299,0.093516552,0.204564983,0.140954509,0.134057981,-0.178571429,-0.112977411,0.058758334,7.57E-02,0.122468256,0.147230763,0.063022836,0.137096772,-0.07026143,6.45E-02,0.053402902,0.097733716,-7.30E-02,0.079274124,0.165845651
10/31/1998,0.11619716,-0.026229807,0.138470956,0.09471766,0.074766384,0.016199294,-3.05E-02,0.026666655,0.063756316,0.099764564,0.102848373,0.138134581,0.040087733,0.155642004,0.041533545,0.329142462,0.172451165,0.123560169,8.06E-02,0.042450546,-0.038046342,0.178268832,0.014775245,0.251263444,1.92E-02,0.246115704,0.106254922,2.64E-01,0.014159292,0.048804868
11/30/1998,-0.060078918,-0.139730189,0.135863713,0.085099989,0.133695613,0.100139063,3.39E-02,0.025280001,0.194895758,0.032857053,0.142037353,0.038381786,0.207261046,0.113597118,-0.000107087,0.116611834,0.039128804,0.04604199,1.80E-02,0.148542357,0.152302223,-0.077809778,0.044915776,-0.011980269,6.42E-02,0.1294353,0.045828454,9.05E-02,0.05299435,0.035087697
12/31/1998,0.004208466,0.281799756,0.024359746,-0.196923067,-0.071236861,-0.069532258,-8.22E-03,-0.098726112,-0.067961227,0.132528809,0.230641473,0.09456907,0.101625834,0.116578359,0.032307691,0.119211557,-0.043710961,0.096342534,-1.16E-01,-0.04587215,0.13678294,0.015512656,0.11669471,0.042082763,-5.31E-03,0.01457706,-0.02921345,8.24E-02,-0.025000038,0.118644089
1/31/1999,0.120704146,0.006107126,0.005932084,0.063218367,0.112266119,-0.052342639,-1.02E-01,-0.035335727,0.100000013,0.028186101,-0.0112362,0.147301034,0.188719374,-0.006101699,0.014903124,0.089149475,-0.025186582,0.026037426,9.14E-02,-0.005084757,0.261829518,0.121726413,0.028999876,-0.001498976,-1.56E-01,0.098276088,0.118943762,5.60E-02,-0.039316235,0.011452051
2/28/1999,-0.02595262,-0.154780178,0.054677755,0.030901551,-0.023364496,0.051948095,3.99E-02,0.009004658,0.066287905,-0.043504044,-0.01342951,-0.152312634,-0.14862271,-0.072440574,0.005937413,0.034930761,-0.02200956,0.078509101,-3.89E-02,0.110732547,-0.142142883,0.174450828,0.027558046,-0.015130654,1.02E-01,0.040235303,-0.039583469,1.45E-03,-0.047040839,-0.02083333
3/31/1999,0.016975344,0.03231603,0.087237644,-0.045614025,0.088570104,0.008230459,1.54E-01,0.131546857,-0.115452856,0.106726534,0.043456278,0.023005625,-0.008858978,0.044182615,0.095168381,0.021978113,-0.036687521,0.067371895,-4.47E-02,-0.013518203,0.194005023,0.080659862,0.051634166,0.094273737,-3.27E-02,0.09334019,-0.103036892,7.15E-02,0.060093895,-0.107565027
4/30/1999,0.51138085,0.279999731,0.10987258,0.194852946,0.013274342,0.408208884,1.24E-01,0.217438153,0.02008027,-0.047457638,-0.040160782,0.163133589,0.029442719,0.180183352,0.042780745,0.018958718,0.108961306,-0.064827586,2.58E-01,-0.121684865,-0.092747559,0.078006359,-0.170720606,-0.039261012,-7.65E-02,0.069681454,0.123089523,-2.03E-03,0.17714792,0.187131786
5/31/1999,-0.113545394,-0.04211953,-0.073649151,0.038732513,-0.096069894,-0.14757285,-6.67E-02,-0.069897355,-0.082677264,-0.034994225,-0.053347277,0.195721193,-0.116015534,0.110309106,-0.047199122,-0.122727275,0.006427882,-0.090287558,-3.04E-02,-0.039076376,-0.007686411,-0.020100409,-0.068275581,-0.004663565,2.42E-01,-0.141132474,-0.049891536,-7.34E-02,-0.033597376,-0.082959652
6/30/1999,0.124999982,0.051063917,0.076767787,0.046062392,0.141438201,0.09339412,2.77E-02,0.043935039,0.057939851,0.111248034,0.139985046,0.067464008,0.100578074,0.114224144,0.058029688,0.195164182,-0.09269509,0.068181828,1.38E-02,0.093056673,0.11773821,0.041125168,0.018691306,-0.05622489,-9.98E-02,0.160120876,0.194064059,1.33E-01,-0.034428772,0.134474305
7/31/1999,-0.032323227,0.20242948,0.01248799,0.031249984,-0.094629161,-0.01755028,-4.01E-02,0.05580965,-0.1054767,-0.03239315,-0.009699104,0.041666616,0.159663829,-0.02756286,-0.070790831,-0.10486131,-0.023185482,0.013677811,1.15E-02,-0.081494062,-0.048510055,-0.179487234,-0.067660431,0.031301167,-2.16E-02,-0.073784738,-0.014948817,-1.24E-01,0.029173399,-0.010774424
8/31/1999,0.081767165,0.171717133,0.043643264,0.001666961,-0.088512225,-0.034115131,1.82E-02,-0.116937117,0.006802669,0.03039005,-0.035615521,0.00656718,0.191613355,-0.007984455,0.126183304,0.085969277,-0.012383906,-0.006347286,8.08E-02,-0.006469501,0.078659881,-0.100961448,0.117009746,0.095928226,3.01E-02,-0.005860118,-0.041992227,4.88E-02,-0.001255475,-0.158643332
9/30/1999,-0.038722148,-0.029693451,-0.018181915,-0.05931035,-0.072647792,-0.032008863,-3.86E-02,-0.045364896,-0.063062793,0.058736312,0.115853657,-0.137421077,-0.095817488,-0.028600101,-0.101466998,-0.099327951,-0.190964212,0.045317206,1.65E-02,-0.031167161,-0.021607024,0.21792296,-0.049668865,-0.055415616,-1.35E-01,-0.103024573,0.097859237,7.45E-02,-0.036450097,0.067790752
10/31/1999,-0.02114806,0.265547839,0.142568258,0.080645157,0.157126826,0.015232179,2.89E-02,0.065082635,0.021343041,0.142857417,0.103825135,-0.182506911,0.042052147,-0.188016534,0.140136052,0.163989261,0.222797946,-0.046242762,-1.04E-02,0.227579562,0.022084198,-0.015384558,0.106271794,0.122315147,1.64E-01,0.020021049,-0.029584601,1.84E-01,-0.025493412,0.033047724
11/30/1999,0.081764791,0.221528665,-0.018871804,-0.115242951,-0.090446109,-0.161581901,-2.33E-02,-0.072304217,0.0610518,-0.039667998,0.046164246,0.27885427,-0.009301687,0.050378885,-0.006867908,-0.114613264,0.143638775,0.110311803,1.09E-02,-0.010997662,-0.016374006,-0.17857149,-0.07503598,0.029797363,-5.66E-02,-0.062798152,-0.017805548,2.33E-02,0.077264433,-0.002073534
12/31/1999,0.267175537,0.050447025,0.100310227,0.020000007,-0.136327014,0.014824801,-2.19E-02,0.108306992,0.049327109,0.192338738,0.302288745,0.200771454,0.073349622,0.046694967,-0.101204822,0.005663538,-0.134633243,-0.118852458,2.42E-02,-0.142989231,0.282306412,0.078991234,-0.114334463,0.014467586,1.25E-01,0.15044249,-0.034786813,2.00E-01,0.015760437,-0.073909094
1/31/2000,-0.160391568,0.009118408,-0.007546716,0.073906469,-0.034869229,-0.092595476,-3.46E-02,-0.104364333,0.241452945,-0.134087055,-0.176363637,-0.048351646,0.201974203,0.040556195,-0.077077748,0.044492563,-0.013948492,-0.072868229,-4.34E-02,0.170232554,-0.161670246,-0.081966722,0.115606965,-0.07505022,-1.04E-01,-0.185576912,0.012595551,-2.08E-01,0.028704404,-0.115711386
2/29/2000,-0.013621296,0.10481945,-0.185508402,-0.167099697,-0.050322614,-0.173784977,-9.93E-02,-0.138490419,-0.063683161,-0.012126984,0.015452539,0.242494221,0.142477705,-0.083669073,-0.160384664,-0.013168251,-0.153427671,-0.15050165,-5.20E-02,-0.217011142,-0.086845468,-0.374999658,-0.110010162,-0.130488542,-2.59E-01,-0.034096405,-0.209888961,-1.10E-01,-0.086158057,-0.119533513
3/31/2000,0.025547426,0.184841756,0.10992093,0.023688672,0.152472565,0.124777177,2.38E-01,0.048267349,0.2132352,0.179106082,0.122572628,-0.013269457,0.167588507,0.152068128,-0.024305542,0.09497656,-0.031084204,0.177165324,4.25E-03,0.013913271,0.188811204,0.395943962,0.138132273,-0.354196295,5.39E-01,0.240490778,0.249042035,1.60E-01,0.035684631,0.115894051
4/30/2000,-0.076512426,-0.086516178,0.005506552,0.049586785,-0.06555423,0.008140224,-7.91E-02,-0.103896116,0.057575758,0.010441851,-0.12403101,0.018387532,-0.03884415,-0.058078145,0.174377212,-0.168444843,0.006657762,0.018394648,-2.19E-02,0.118712292,-0.343529412,0.096214993,0.152136745,0.05776909,4.40E-02,-0.015825884,-0.012387245,-1.99E-02,-0.004006401,0.045795033
5/31/2000,-0.095731211,-0.322921927,0.083615078,-0.012138276,0.141769067,-0.030110937,9.36E-02,0.040247154,-0.032951179,0.003974488,-0.132743363,-0.109722217,-0.016513628,-0.036394791,0.088785276,0.035528808,0.12962963,-0.059113276,-3.68E-03,0.077909006,-0.103046586,-0.012950104,0.05844506,0.112970713,5.26E-02,-0.025195052,-0.118750114,4.06E-02,0.078226572,-0.002853076
6/30/2000,-0.007486635,0.247023685,-0.034722265,0.070399977,-0.22435177,-0.114379081,-8.25E-02,-0.10714288,-0.079999943,0.007125864,0.020019589,0.332860278,0.072180446,0.0209668,0.138268146,-0.074895506,0.079599949,-0.080279253,-3.21E-02,0.026800656,0.278721253,-0.069998289,0.078651686,-0.146616538,-8.29E-02,-0.025853164,-0.039007004,1.09E-03,-0.05776445,0.007153074
7/31/2000,0.043103428,-0.029832885,0.089193631,0.167414057,0.10174421,0.01519856,-6.87E-02,0.035714301,-0.006441305,-0.022187981,0.036295367,-0.125125105,-0.001402521,0.024529381,-0.086503057,0.088976315,0.067464636,-0.037950633,8.51E-02,-0.064845005,-0.127343729,0.098901753,-0.09635416,0.010476804,3.02E-01,-0.008492589,-0.072125386,-4.12E-02,0.021496812,-0.027269992
8/31/2000,0.104133197,0.199261992,0.041069527,0.102088826,0.142161747,0.079357695,7.84E-02,-0.001917307,0.010129626,0.134220085,-0.070512395,0.104261927,0.122077342,0.177401661,-0.008650357,0.121706389,-0.141437754,-0.056706322,3.90E-02,-0.019959584,0,-0.095357238,-0.003267633,0.084703844,6.93E-02,0.07295931,-0.069184507,-1.38E-01,0.023677956,-0.018722556
9/30/2000,-0.239079318,-0.577435847,0.029388461,0.202446907,-0.022455418,-0.156821005,8.69E-03,-0.089453425,-0.018050602,-0.011564076,0.101430428,-0.194708138,-0.44490817,-0.146881283,0.021580358,-0.173378079,0.05053372,0.009932239,-2.03E-02,0.065057116,-0.136078804,0.01381276,0.041289566,0.083649294,6.60E-02,0.111111111,0.113106104,1.16E-02,0.091483436,0.194163989
10/31/2000,0.133333379,-0.240291591,-0.011059445,0.051356591,-0.082338928,0.143799022,-3.67E-02,0.110091707,-0.06372531,-0.051891883,-0.187721368,-0.041237041,0.082706767,-0.125416209,-0.019294756,-0.00809544,0.095238082,0.026915144,6.04E-02,0.208228365,0.141968932,-0.003119035,-0.038608789,0.071346101,1.74E-02,0.006306321,0.202916158,-5.71E-02,0.00087665,0.162346643
11/30/2000,-0.013129136,-0.156549546,-0.084375133,0.020625067,-0.157399937,0.121212093,4.71E-03,-0.059784279,-0.191972126,-0.095781069,-0.087721094,-0.319892495,-0.153804217,-0.049553702,0.089182178,-0.189560435,0.040192937,0.034955902,4.00E-02,0.030576809,-0.166969173,0.067292091,0.028210681,0.048118988,-2.20E-02,0.017725912,-0.028108111,1.50E-01,-0.008504098,-0.047670641
12/31/2000,0.188470062,-0.098484418,0,-0.044343878,0.148669798,0.203497591,3.13E-02,0.141802037,0.006890387,-0.029638434,0.165869211,0.000554752,-0.210180626,-0.090909091,0.050625005,0.23220339,-0.026946104,0.066666651,2.07E-01,0.013945074,-0.244008694,0.311129461,0.038081802,0.047579265,8.89E-02,0.110326565,-0.107897812,1.92E-02,-0.012073864,-0.130830486
1/31/2001,0.101380741,0.453781111,-0.141341026,-0.113636376,0.173188051,-0.05824778,-1.37E-02,-0.095265204,0.052267929,-0.040834445,0.054993201,0.167524697,0.230769224,0.317647062,-0.113575289,0.219100079,-0.048205098,-0.13676468,-8.17E-02,-0.122242987,0.407780971,-0.014378226,-0.018478231,-0.079633712,-1.16E-01,-0.046359258,0.104049922,6.92E-02,-0.032063239,0.01771507
2/28/2001,-0.026674028,-0.15606892,-0.068365263,0.066443692,-0.047600756,-0.059249243,3.64E-02,0.007854075,0.016420143,0.01130927,-0.118257276,-0.217096249,-0.227607654,-0.10701912,0.048606441,-0.151482112,-0.085689712,0.001703559,2.44E-02,-0.024093504,-0.033776888,-0.290492591,-0.000881632,-0.018652523,-3.60E-02,0.042106479,-0.099181077,-1.18E-01,-0.031787826,-0.013443588
3/31/2001,0.00531328,0.209314924,-0.058796632,-0.104340864,0.079881627,0.066826992,2.50E-02,-0.068436671,-0.075928816,-0.096541702,0.015097645,0.086976598,-0.078774605,-0.037237247,-0.101304856,-0.037719653,-0.145335878,-0.096938814,-7.85E-02,-0.049442989,-0.073093216,0.035521358,-0.090000005,-0.112056747,-4.19E-02,-0.059170831,-0.004040531,9.66E-03,-0.000616933,-0.064360597
4/30/2001,0.151599426,0.154961183,0.029771248,0.109316123,0.022831067,0.139133982,9.98E-02,0.110319317,0.057692347,0.159340646,0.092807398,-0.090821925,0.174726851,0.197130365,0.103006764,0.077402462,0.022807788,0.035781597,1.45E-01,0.000922252,0.238857163,0.036183422,0.057387019,-0.034849756,2.38E-02,0.065211428,0.125794655,2.46E-02,0.093827132,-0.07037866
5/31/2001,0.046051513,-0.217340275,-0.007539902,0.020321314,0.068071343,0.078884408,1.54E-03,0.034484326,0.0452891,0.009684739,0.046496886,0.03130495,-0.125625209,-0.027833796,0.008477447,0.024385204,0.026196216,0.101090924,1.47E-03,-0.03474751,0.02110703,-0.01698162,-0.00692659,0.069775137,1.22E-01,0.070014653,-0.003994878,1.93E-04,0.006629675,0.043636325
6/30/2001,-0.073001194,0.165413961,-0.078822588,-0.115916702,0.013164536,-0.075886267,-5.78E-02,0.039655132,-0.086337859,0,-0.040834299,-0.021657765,0.082932199,0.015205691,0.030634384,-0.095218725,-0.046896083,-0.106340866,-3.78E-02,-0.124400573,0.055218255,0.0231208,-0.066215917,-0.006849299,7.41E-03,-0.120633742,-0.024612469,-5.57E-02,-0.015553157,-0.069454098
7/31/2001,-0.019250002,-0.191828189,0.041541795,0.05269785,0.059803424,0.108141932,9.83E-03,-0.112354893,-0.087919619,-0.109366652,0.066257361,-0.137762331,0.019145277,-0.073039646,0.082866266,-0.019027547,-0.008888933,0.076866253,-1.95E-02,0.063683354,-0.093287653,0.132412354,0.029213533,0.119248136,-1.35E-01,0.001911018,0.019417625,1.45E-01,-0.043846618,0.131074931
8/31/2001,-0.024565082,-0.012772901,-0.096950079,-0.122566008,-0.033322847,-0.092558985,4.42E-05,-0.035177353,-0.034914393,-0.059770094,-0.087005129,-0.058799616,-0.061475176,-0.04874186,-0.022487669,-0.090069248,0.09125562,0.030542229,-6.43E-02,-0.037347245,-0.138087345,0.051524683,-0.06810087,0.044072136,-4.15E-02,-0.065202694,-0.076638938,-1.40E-01,-0.033162785,-0.091494534
9/30/2001,-0.186516224,-0.163880893,-0.202086776,-0.345703122,-0.041738615,-0.104000021,-6.61E-02,-0.084207918,-0.267793992,-0.086346658,-0.164961969,-0.305381663,-0.268955621,-0.082341139,0.051034009,-0.133248706,-0.026655763,-0.096237118,-5.48E-02,0.023041475,-0.103067529,-0.05447093,0.04672405,-0.018341202,-1.22E-02,-0.320175449,0.082199817,3.18E-02,-0.01867994,0.151796595
10/31/2001,0.045359347,0.132172811,0.015533565,-0.026865731,0.010102741,0.005716519,4.48E-02,0.065831607,-0.001611395,-0.021236561,-0.00364865,0.048598247,0.194716206,0.178259905,0.045306821,0.045592025,0.021985119,-0.039425205,6.08E-02,-0.041891851,0.136408135,0.054475357,0.044887836,0.01906023,1.14E-01,0.158924722,-0.072972475,3.84E-02,0.001269025,-0.186659779
